response,is_correct,nback_type,rt,participant,session,date
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,0.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,,,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,9318,silence,2023-11-08_10h04.54.548
,,,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
['space'],0.0,2.0,[0.4897729000003892],9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,1.0,2.0,,9318,silence,2023-11-08_10h04.54.548
,,,,9318,silence,2023-11-08_10h04.54.548
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
['space'],1.0,1.0,[0.6895037999784108],157356,brown,2023-11-07_15h44.01.455
['space'],1.0,1.0,[0.5554573999834247],157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
['space'],1.0,1.0,[0.446873200009577],157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
['space'],1.0,1.0,[0.4356483000156004],157356,brown,2023-11-07_15h44.01.455
['space'],1.0,1.0,[0.47314270000788383],157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
['space'],0.0,2.0,[0.8510022000118624],157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
['space'],0.0,2.0,[0.8264116999926046],157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
['space'],0.0,1.0,[1.300370799988741],157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
['space'],1.0,1.0,[0.6096692999999505],157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,1.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
['space'],0.0,2.0,[0.8829934999812394],157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,brown,2023-11-07_15h44.01.455
,,,,157356,brown,2023-11-07_15h44.01.455
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
['space'],1.0,2.0,[0.6983237999957055],157356,pink,2023-11-07_15h38.55.447
['space'],1.0,2.0,[0.8548584000091068],157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
['space'],1.0,2.0,[1.0892963999940548],157356,pink,2023-11-07_15h38.55.447
['space'],1.0,2.0,[0.8587083000165876],157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
['space'],1.0,1.0,[0.8049627000000328],157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
['space'],1.0,2.0,[0.6640132999746129],157356,pink,2023-11-07_15h38.55.447
['space'],1.0,2.0,[0.5754209999868181],157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,0.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,1.0,2.0,,157356,pink,2023-11-07_15h38.55.447
,,,,157356,pink,2023-11-07_15h38.55.447
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
['space'],1.0,1.0,[0.48078199999872595],157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
['space'],1.0,1.0,[0.5178695000067819],157356,silence,2023-11-07_15h32.35.315
['space'],1.0,1.0,[0.5249699999985751],157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
['space'],1.0,1.0,[0.47765960000106134],157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
['space'],1.0,1.0,[0.450348300015321],157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
['space'],0.0,1.0,[0.6372542000026442],157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
['space'],0.0,2.0,[1.5028904000064358],157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
['space'],1.0,2.0,[1.1930759999959264],157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
['space'],1.0,2.0,[0.8815645999857225],157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
['space'],0.0,2.0,[1.8134644000092521],157356,silence,2023-11-07_15h32.35.315
,1.0,2.0,,157356,silence,2023-11-07_15h32.35.315
,,,,157356,silence,2023-11-07_15h32.35.315
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
['space'],1.0,1.0,[0.7052216000010958],548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
['space'],1.0,1.0,[0.7483486999990419],548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
['space'],1.0,1.0,[0.5520879000032437],548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
['space'],1.0,1.0,[0.6461670999997295],548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
['space'],1.0,2.0,[0.5877137999996194],548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,2.0,,548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
['space'],1.0,1.0,[0.5260454999952344],548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,,,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
,1.0,1.0,,548792,brown,2023-11-08_10h58.18.500
